Brand,Model,Generation,Engine,URL,Cylinders:,Displacement:,Power:,Torque:,Fuel System:,Fuel:,Fuel capacity:,Top Speed:,Drive Type:,Gearbox:,Front:,Rear:,Tire Size:,Length:,Width:,Height:,Front/rear Track:,Wheelbase:,Cargo Volume:,Unladen Weight:,Combined:,Acceleration 0-62 Mph (0-100 kph):,Aerodynamics (Cd):,Aerodynamics (frontal area):,Turning circle (wall to wall):,City:,Highway:,Ground Clearance:,Gross Weight Limit:,Turning circle:,Turning circle (curb to curb):,Electrical motor power:,Electrical motor torque:,Total maximum power:,Total maximum torque:,CO2 Emissions:,Power pack:,Nominal Capacity:,Range:,Maximum Capacity:,CO2 Emissions (Combined):,Low:,Medium:,High:,Extra high:,Top speed (electrical):,Observations:,Fuel capacity (optional):,CO2 Emissions (Extra high):,CNG cylinder capacity:,City (CNG):,Highway (CNG):,Combined (CNG):,Low (CNG):,Medium (CNG):,High (CNG):,Extra high (CNG):,Charger type:,Charging time (normal):,CO2 Emissions (Medium):,CO2 Emissions (Low):,CO2 Emissions (High):,City (EPA):,Highway (EPA):,Combined (EPA):,Fuel capacity (CNG):,Charging time (quick):,Fuel capacity (hydrogen):
Mercedes-AMG,Mercedes-AMG GT 4-DOOR COUPE,"2018 Mercedes-AMG GT 4-Door coupe 63 4Matic+ (X290) Photos, engines & full specs",Mercedes-AMG GT 63 4MATIC+ (X290)4.0L V8 9G AWD (585 HP),https://www.autoevolution.com/cars/mercedes-amg-amg-gt-63-4-door-coupe-2018.html,,,,,,,,,,,,,285/40 R19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes-AMG,Mercedes-AMG GT 4-DOOR COUPE,"2018 Mercedes-AMG GT 4-Door coupe 63 4Matic+ (X290) Photos, engines & full specs",Mercedes-AMG GT 63 4MATIC+ (X290)4.0L V8 9G AWD (585 HP),https://www.autoevolution.com/cars/mercedes-amg-amg-gt-63-4-door-coupe-2018.html,,,,,,,,,,,,,,199 in (5055 mm),73.7 in (1872 mm),56.8 in (1443 mm),"65.9/65.7 in (1,674/1,669 mm)",116.2 in (2951 mm),16.3 cuFT (462 L),,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes-AMG,Mercedes-AMG GT 4-DOOR COUPE,"2018 Mercedes-AMG GT 4-Door coupe 63 4Matic+ (X290) Photos, engines & full specs",Mercedes-AMG GT 63 4MATIC+ (X290)4.0L V8 9G AWD (585 HP),https://www.autoevolution.com/cars/mercedes-amg-amg-gt-63-4-door-coupe-2018.html,,,,,,,,,,,,,,,,,,,,4464 lbs (2025 kg),,,,,,,,,5622 lbs (2550 kg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes-AMG,Mercedes-AMG GT 4-DOOR COUPE,"2018 Mercedes-AMG GT 4-Door coupe 63 4Matic+ (X290) Photos, engines & full specs",Mercedes-AMG GT 63 4MATIC+ (X290)4.0L V8 9G AWD (585 HP),https://www.autoevolution.com/cars/mercedes-amg-amg-gt-63-4-door-coupe-2018.html,,,,,,,,,,,,,,,,,,,,,21 mpg US (11.2 L/100Km),,,,,15.5 mpg US (15.2 L/100Km),26.4 mpg US (8.9 L/100Km),,,,,,,,,256 g/km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes-AMG,Mercedes-AMG GT 4-DOOR COUPE,"2018 Mercedes-AMG GT 4-Door coupe 63 4Matic+ (X290) Photos, engines & full specs",Mercedes-AMG GT 63 4MATIC+ (X290)4.0L V8 9G AWD (639 HP),https://www.autoevolution.com/cars/mercedes-amg-amg-gt-63-4-door-coupe-2018.html,V8,3982 cm3,470 KW @ 5500-6500 RPM639 HP @ 5500-6500 RPM630 BHP @ 5500-6500 RPM,664 lb-ft @ 2500-4500 RPM900 Nm @ 2500-4500 RPM,Turbocharged Direct Injection,Gasoline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes-AMG,Mercedes-AMG GT 4-DOOR COUPE,"2018 Mercedes-AMG GT 4-Door coupe 63 4Matic+ (X290) Photos, engines & full specs",Mercedes-AMG GT 63 4MATIC+ (X290)4.0L V8 9G AWD (639 HP),https://www.autoevolution.com/cars/mercedes-amg-amg-gt-63-4-door-coupe-2018.html,,,,,,,,196 mph (315 km/h),,,,,,,,,,,,,,3.2 s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes-AMG,Mercedes-AMG GT 4-DOOR COUPE,"2018 Mercedes-AMG GT 4-Door coupe 63 4Matic+ (X290) Photos, engines & full specs",Mercedes-AMG GT 63 4MATIC+ (X290)4.0L V8 9G AWD (639 HP),https://www.autoevolution.com/cars/mercedes-amg-amg-gt-63-4-door-coupe-2018.html,,,,,,,,,All Wheel Drive,9-Speed automatic (AMG SPEEDSHIFT MCT 9G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes-AMG,Mercedes-AMG GT 4-DOOR COUPE,"2018 Mercedes-AMG GT 4-Door coupe 63 4Matic+ (X290) Photos, engines & full specs",Mercedes-AMG GT 63 4MATIC+ (X290)4.0L V8 9G AWD (639 HP),https://www.autoevolution.com/cars/mercedes-amg-amg-gt-63-4-door-coupe-2018.html,,,,,,,,,,,Ventilated Discs,Discs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes-AMG,Mercedes-AMG GT 4-DOOR COUPE,"2018 Mercedes-AMG GT 4-Door coupe 63 4Matic+ (X290) Photos, engines & full specs",Mercedes-AMG GT 63 4MATIC+ (X290)4.0L V8 9G AWD (639 HP),https://www.autoevolution.com/cars/mercedes-amg-amg-gt-63-4-door-coupe-2018.html,,,,,,,,,,,,,285/40 R19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes-AMG,Mercedes-AMG GT 4-DOOR COUPE,"2018 Mercedes-AMG GT 4-Door coupe 63 4Matic+ (X290) Photos, engines & full specs",Mercedes-AMG GT 63 4MATIC+ (X290)4.0L V8 9G AWD (639 HP),https://www.autoevolution.com/cars/mercedes-amg-amg-gt-63-4-door-coupe-2018.html,,,,,,,,,,,,,,199 in (5055 mm),73.7 in (1872 mm),56.8 in (1443 mm),"65.9/65.7 in (1,674/1,669 mm)",116.2 in (2951 mm),16.3 cuFT (462 L),,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes-AMG,Mercedes-AMG GT 4-DOOR COUPE,"2018 Mercedes-AMG GT 4-Door coupe 63 4Matic+ (X290) Photos, engines & full specs",Mercedes-AMG GT 63 4MATIC+ (X290)4.0L V8 9G AWD (639 HP),https://www.autoevolution.com/cars/mercedes-amg-amg-gt-63-4-door-coupe-2018.html,,,,,,,,,,,,,,,,,,,,4508 lbs (2045 kg),,,,,,,,,5622 lbs (2550 kg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes-AMG,Mercedes-AMG GT 4-DOOR COUPE,"2018 Mercedes-AMG GT 4-Door coupe 63 4Matic+ (X290) Photos, engines & full specs",Mercedes-AMG GT 63 4MATIC+ (X290)4.0L V8 9G AWD (639 HP),https://www.autoevolution.com/cars/mercedes-amg-amg-gt-63-4-door-coupe-2018.html,,,,,,,,,,,,,,,,,,,,,21 mpg US (11.2 L/100Km),,,,,,,,,,,,,,,256 g/km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes-AMG,Mercedes-AMG GT 4-DOOR COUPE,"2019 Mercedes-AMG GT 53 4MATIC+ (X290) Photos, engines & full specs",Mercedes-AMG GT 53 4MATIC+ (X290)3.0 L6 4MATIC 9AT AWD (435 HP),https://www.autoevolution.com/cars/mercedes-amg-gt-53-4matic-2018.html,L6,2999 cm3,319.9 KW @ 6100 RPM435 HP @ 6100 RPM429 BHP @ 6100 RPM,384 lb-ft @ 5800 RPM520 Nm @ 5800 RPM,Turbocharged Direct Injection,Gasoline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
